5	MY FAVORITE TEA	n[(n/n)   n[(n/n)   n]]
5	English loose tea	n[(n/n)   n[(n/n)   n]]
4	A natural selection	n[(n/n)   n[(n/n)   n]]
4	A straight - ahead pleasure	n[(n/n)   n[(n/n)   n[(n/n)[punc   (n/n)] n]]]
4	Twinings English Breakfast Tea	n[(n/n)   n[n[(n/n)   n[(n/n)   n]]]]
5	Good tea for the money .	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]] punc]
5	excellent service good quality	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/(n\\n))   (n\\n)]]
3	Good Product , Short Expiration Lifetime	n[n[n[(n/n)   n]] (n\\n)[punc   n[n[(n/n)   n[(n/n)   n]]]]]
4	Tea for Two or more ...	n[n[n[n] (n\\n)[((n\\n)/n)   n[n[n   (n\\n)[conj   n]]]]] punc]
3	A decent tea	n[(n/n)   n[(n/n)   n]]
2	inedible	(s\\n)  
5	Best Crackers Ever	n[n[n[(n/n)   n]] (n\\n)]
2	Dog wo n't eat it .	s[s[n[n] (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/n)   n]]] punc]
4	Very Smelly	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	Zukes treats	s[n[n] (s\\n)]
1	dog refused	s[n[n] (s\\n)]
2	Zuke 's Hip Action Is GREAT	s[n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
2	Not Tasty for my Dog	(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n]]]]
5	Like magic ! !	p[p[p[(p/n)   n[n]] punc] punc]
5	Doggy Likes !	s[s[n[n] (s\\n)] punc]
5	Nearly Miraculous	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	HIP ACTION	n[(n/n)   n]
5	My doggies liked it	s[n[(n/n)   n] (s\\n)[((s\\n)/n)   n]]
5	Two Havanese Love These	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n]]
5	I 'm a believer !	s[s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
5	Zukes Hip Action Treats	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
5	Absolutly a Godsend	n[(n/n)   n[(n/n)   n]]
5	hip action	n[(n/n)   n]
5	Dot Treats	n[(n/n)   n]
5	Love these treats !	(s\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]] punc]
5	Hip Hip Hooray for Zuke 's	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	zukes	n  
5	My 3 dogs love these	s[n[(n/n)   n[(n/n)   n]] (s\\n)[((s\\n)/n)   n]]
5	My best friend loves these !	s[s[n[(n/n)   n[(n/n)   n]] (s\\n)[((s\\n)/n)   n]] punc]
5	Best Product for the Price !	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]] punc]
5	Fixed My Dogs Hip	(s\\n)[((s\\n)/n)   n[(n/n)   n[n   (n\\n)]]]
5	Zukes	n  
5	Great for my older Border Collie	(s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]
5	Zukes Dog treats	n[(n/n)   n[(n/n)   n]]
5	Puppy loves em ! ! !	s[s[s[s[n[n] (s\\n)[((s\\n)/n)   n]] punc] punc] punc]
5	Absolute must in my house	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
5	she likes these treats	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	Zuke 's is the best	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	Great product , dogs love them	s[(s/s)[(s/s)[((s/s)/(s/s))   (s/s)] punc] s[n[n] (s\\n)[((s\\n)/n)   n]]]
5	Great for my older dogs ...	(s\\n)[(s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n[(n/n)   n]]]] punc]
3	dog did nt like it	s[n[n] (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/n)   n]]]
5	Zukes !	s[s   punc]
5	Excellent Doggie Treat ! ! !	n[n[n[n[n[(n/n)   n[(n/n)   n]]] punc] punc] punc]
5	Hip Action PB & Yum	n[(n/n)   n[(n/n)   n[n   (n\\n)[conj   n]]]]
5	These really work !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
5	Boppy gives it 5 stars	s[n[n] (s\\n)[((s\\n)/n)[(((s\\n)/n)/n)   n] n[n[(n/n)   n]]]]
5	Healthy Treats	n[(n/n)   n]
5	Very good and healthy treat	(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))[conj   (s\\n)]] ((s\\n)\\(s\\n))]
5	Best Deal for GREAT treats !	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]] punc]
5	Great for all dogs !	(s\\n)[(s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n]]] punc]
5	All natural !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
4	Really helps mobility	(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]
5	Great value and great taste	n[n[n[(n/n)   n]] (n\\n)[conj   n[n[(n/n)   n]]]]
5	Our favorite treat from Zuke 's	n[n[(n/n)   n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	Our dog loved them	s[n[(n/n)   n] (s\\n)[((s\\n)/n)   n]]
5	Zuke 's Hip action treats	s[n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n]] (s\\n)]
5	Yummy for my dog	(s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n]]]
5	Dr Zukes Hip Action	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n]]]
3	Dog treats or vitamins ..	n[n[n[(n/n)   n[n   (n\\n)[conj   n]]]] punc]
5	love these	(s\\n)[((s\\n)/n)   n]
5	Zukes HipAction for Dogs - Works	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]] (n\\n)[((n\\n)/n)   n[n]]]
5	Works Great	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))]
5	doing well with it	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n]]
5	Tamarind makes a delicious stew	s[n[n] (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
4	Tamicon Tamarind paste	n[(n/n)   n[(n/n)   n]]
5	Nutritious Food For Your Body !	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]] punc]
5	Delicious Instant Oatmeal !	n[n[n[(n/n)   n[(n/n)   n]]] punc]
5	Great taste , great fiber	n[n[n[(n/n)   n]] (n\\n)[punc   n[n[(n/n)   n]]]]
5	REAL Fruit inside !	n[n[n[n[(n/n)   n]] (n\\n)] punc]
4	Barley and Oats	n[n   (n\\n)[conj   n]]
3	Tastes OK	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	Nummy and Healthy	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]
4	Real oatmeal	n[(n/n)   n]
2	did not taste good	(s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Tastes horrible !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
2	Barely Edible	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	Great breakfast	n[(n/n)   n]
5	It 's only DELICIOUS .	s[s[n   (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)]] punc]
5	Perfect hot breakfast	n[(n/n)   n[(n/n)   n]]
5	Better than any instant packet .	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[(n/n)   n[(n/n)   n]]]] punc]
4	Not Bad at All	(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n]]]
5	Ca nt get enough	(s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/n)   n[n]]]
5	Great Breakfast	n[(n/n)   n]
3	What 's the point ?	s[s[(s/(s\\n))   (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
1	Did n't not like at all	(s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] ((s\\n)\\(s\\n))] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n]]]
5	One of the best drinks	n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	Love the flavor !	(s\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]] punc]
4	I like all the Celsius Drinks	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]
5	Best morning drink	n[(n/n)   n[(n/n)   n]]
5	Weight Loss vs. Energy Drink	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
4	Effective Energy Drink - Recommended	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/(s\\n))   (s\\n)]]
5	I love Celsius !	s[s[n   (s\\n)[((s\\n)/n)   n[n]]] punc]
5	love celsius	(s\\n)[((s\\n)/n)   n[n]]
3	Package Better	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
4	Good Energy !	n[n[n[(n/n)   n]] punc]
5	Celsius the Energy Drink Hybrid	n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
4	tastes good and good for you	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n]]
4	Celcius Energy Drink	n[(n/n)   n[(n/n)   n]]
5	celsius orange	n[(n/n)   n]
1	jittery , shaking stimulant feel	n[(n/n)   n[punc   n[(n/n)   n[(n/n)   n]]]]
5	Great cheap energy drink	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
1	HORRIBLE EXPERIENCE DRINKING THIS STUFF	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]]]]
4	Addictively - smelling spice	n[(n/n)   n[n[(n/n)[punc   (n/n)] n]]]
4	heart milds	n[(n/n)   n]
5	UPDATED : RECIEVED RANCID OIL	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n[(n/n)   n]]]]]
5	Great Product , poor shipping package	n[n[n[(n/n)   n]] (n\\n)[punc   n[n[(n/n)   n[(n/n)   n]]]]]
5	Great Oil but .......	n[(n/n)   n[n[n   (n\\n)] punc]]
1	Rancid	n  
5	creamy !	s[s   punc]
5	La Tourangelle Avocado Oil	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	Awsome !	s[s   punc]
5	Great flavor and quality !	n[n[n[(n/n)   n[n   (n\\n)[conj   n]]]] punc]
4	Good grade oil	n[(n/n)   n[(n/n)   n]]
5	Healthy and Delicious Oil	n[(n/n)[(n/n)   ((n/n)\\(n/n))[conj   (n/n)]] n]
5	Great pan - cooking oil !	n[n[n[(n/n)   n[(n/n)   n[punc   n[(n/n)   n]]]]] punc]
5	Reminds Me Of Olive Oil	(s\\n)[((s\\n)/p)[(((s\\n)/p)/n)   n] p[(p/n)   n[n[(n/n)   n]]]]
5	healthy and taste good too !	(s\\n)[(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] ((s\\n)\\(s\\n))] punc]
5	Great alternative to olive oil	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	bliss of avacodo oil	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	Good stuff , man	n[n[n[(n/n)   n]] (n\\n)[punc   n]]
5	Avocado Oil	n[(n/n)   n]
5	A great product	n[(n/n)   n[(n/n)   n]]
5	LOVE IT - SO SILKY SMOOTH	(s\\n)[(s\\n)[((s\\n)/n)   n] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]]
2	not impressed	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
3	Badly dented can	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
3	ODD TASTE	n[(n/n)   n]
5	Wonderful oil	n[(n/n)   n]
3	Fun gift , but dented	n[n[n[n[n[(n/n)   n]] punc] (n\\n)] (n\\n)[(s\\n)]]
1	Allergy Info	n[(n/n)   n]
1	I never received this product !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]] punc]
5	Best stuff on the market	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
5	Works great but ...	(s\\n)[(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] ((s\\n)\\(s\\n))] punc]
1	Does n't work	(s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)]
1	AWFUL ! ! ! ! !	(s\\n)[(s\\n)[(s\\n)[(s\\n)[(s\\n)[(s\\n)   punc] punc] punc] punc] punc]
2	no listed info	n[(n/n)   n[(n/n)   n]]
5	FIRST	s  
5	Unbeatable flavour and taste	n[(n/n)   n[n   (n\\n)[conj   n]]]
5	Great British Tea	n[(n/n)   n[(n/n)   n]]
5	THESE ARE GREAT	s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
5	Great pack of dark teas	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	We love tea !	s[s[n   (s\\n)[((s\\n)/n)   n[n]]] punc]
5	Good variety	n[(n/n)   n]
5	mgo	n  
5	Pleasing sampler	n[(n/n)   n]
5	All time favorite tea bags	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
5	Royal fireworks indeed	n[n[n[(n/n)   n]] (n\\n)]
5	Pretty nice aroma & refreshing	n[n[n[n[(n/n)[((n/n)/(n/n))   (n/n)] n]] (n\\n)] (n\\n)[(s\\n)]]
5	Pretty good ! Great Price !	(s\\n)[(s\\n)[(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/((s\\n)\\(s\\n)))   ((s\\n)\\(s\\n))]] punc]
5	Great introduction to Twinings	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]
5	Great tea and great value !	n[n[n[n[(n/n)   n]] (n\\n)[conj   n[n[(n/n)   n]]]] punc]
5	Good Value on Great Tea Sampler	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
5	Twinings tea	n[(n/n)   n]
4	Nice flavor	n[(n/n)   n]
5	Twinings tea bags	n[(n/n)   n[(n/n)   n]]
5	good mix of teas	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]
5	Twinings -- A Wonderfully Delicious Tea	n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)[((n/n)/(n/n))   (n/n)] n]]]]
3	Not British Tea !	s[s[(s/n)   n[n[(n/n)   n]]] punc]
5	Healthy and Tasty Chip for Snacking	n[n[n[(n/n)[(n/n)   ((n/n)\\(n/n))[conj   (n/n)]] n]] (n\\n)[((n\\n)/n)   n[n]]]
4	fancy hamburger helper	n[(n/n)   n[(n/n)   n]]
4	Decent Meal Starter	n[(n/n)   n[(n/n)   n]]
5	Tootsie Rolls Rock	s[n[n[(n/n)   n]] (s\\n)]
5	Just like we remember	s[(s/s)   s[(s/s)   s[n   (s\\n)]]]
5	Very good stuff	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
3	an acquired taste	n[(n/n)   n[(n/n)   n]]
5	REAL GINGER	n[(n/n)   n]
1	Disgusting ! !	(s\\n)[(s\\n)[(s\\n)   punc] punc]
2	not good in the summer	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[(n/n)   n]]]
1	WOW ! ! !	s[s[s[s   punc] punc] punc]
1	OMG	s  
5	Starts My Every Morning !	s[(s/n)   n[n[(n/n)   n[(n/n)   n]] punc]]
5	Good Tea and a good buy	n[n[n[(n/n)   n]] (n\\n)[conj   n[(n/n)   n[(n/n)   n]]]]
5	gunpowder green tea	n[(n/n)   n[(n/n)   n]]
5	Good green tea	n[(n/n)   n[(n/n)   n]]
5	Beyond basic ...	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
5	The Crowning Green Tea	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	good tea . reusable canisters .	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]] punc]
5	Best value Gunpowder Green Tea	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/(n\\n))   (n\\n)]]
4	Good tea , good price	n[n[n[(n/n)   n]] (n\\n)[punc   n[n[(n/n)   n]]]]
5	Twinings still kicking it !	n[n[n[n] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n]]]] punc]
5	Excellent tasting tea	n[(n/n)   n[(n/n)   n]]
5	Twinings green	n[(n/n)   n]
5	Great Present	n[(n/n)   n]
5	Environmentally Friendly Tea	n[(n/n)[((n/n)/(n/n))   (n/n)] n]
5	Present	(s\\n)  
4	Very Good Green Tea	n[(n/n)[((n/n)/(n/n))   (n/n)] n[(n/n)   n]]
4	Wow this stuff is strong ..	s[s[(s/s)   s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
2	Twinings Green Tea	n[(n/n)   n[(n/n)   n]]
5	Organic Honey	n[(n/n)   n]
5	hmmmm so good !	(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]]
4	50 'S CANDY	n[(n/n)[n[n] ((n/n)\\n)] n]
5	The Perfect Gift	n[(n/n)   n[(n/n)   n]]
4	tasty quick snack for electrolytes	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
4	More about electrolyte balance than energy	n[n[(n/n)[((n/n)/(n/n))   (n/n)] n[n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
4	Tasty Alternative for Energy	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]
4	Good mix	n[(n/n)   n]
5	Great training tool	n[(n/n)   n[(n/n)   n]]
5	Great tasting and good energy	n[n[n[(n/n)   n]] (n\\n)[conj   n[n[(n/n)   n]]]]
5	Fun new product	n[(n/n)   n[(n/n)   n]]
2	Seemed like it worked at first	(s\\n)[((s\\n)/p)   p[(p/s)   s[n   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/(s\\n))   (s\\n)]]]]]
1	Poor Delivery System	n[(n/n)   n[(n/n)   n]]
3	Not all ants	n[(n/n)   n[(n/n)   n]]
5	hot shot but	n[n[n[(n/n)   n]] (n\\n)]
2	It works ... kind of ...	s[s[n   (s\\n)[(s\\n)[(s\\n)   punc] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/((s\\n)\\(s\\n)))   ((s\\n)\\(s\\n))]]] punc]
4	Works great and fast !	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[((s\\n)\\(s\\n))   (((s\\n)\\(s\\n))\\((s\\n)\\(s\\n)))[conj   ((s\\n)\\(s\\n))]]] punc]
5	Best tea I know	n[n[n[(n/n)   n]] (n\\n)[(s/n)[(s/(s\\n))[n] ((s\\n)/n)]]]
5	Great Product ! Fast Delivery	n[n[n[n[(n/n)   n]] punc] (n\\n)[((n\\n)/(n\\n))   (n\\n)]]
5	Awesome Version of Earl Grey	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
5	My wife loves this tea	s[n[(n/n)   n] (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
5	SUPERB !	(s\\n)[(s\\n)   punc]
5	Deliceous tea !	n[n[n[(n/n)   n]] punc]
5	A favourite	n[(n/n)   n]
5	Lady Grey a hit !	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n]] punc]
5	Yummy and refreshing	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]]
5	Delicious tea every time	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n]]
5	Great product & excellent shipping	n[n[n[(n/n)   n]] (n\\n)[conj   n[n[(n/n)   n]]]]
5	would buy again and again	(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[((s\\n)\\(s\\n))   (((s\\n)\\(s\\n))\\((s\\n)\\(s\\n)))[conj   ((s\\n)\\(s\\n))]]]]
5	Great tea at a great price	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
5	Glad I tried this !	(s\\n)[(s\\n)[((s\\n)/s)   s[n   (s\\n)[((s\\n)/n)   n]]] punc]
5	Excellent Tea , excellent service	n[n[n[(n/n)   n]] (n\\n)[punc   n[n[(n/n)   n]]]]
5	Tea Drinker Delighted	s[n[n[(n/n)   n]] (s\\n)]
1	Wierd odor	n[(n/n)   n]
1	misslabeled , terrible customer support	n[n[n] (n\\n)[punc   n[n[(n/n)   n[(n/n)   n]]]]]
2	$ 20.04 too citrusy !	n[n[n[n[(n/n)   n]] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
4	OK BUT NOT GREAT	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]
5	wonderful for cats with UTI 's	(s\\n)[((s\\n)/p)   p[(p/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]]]
5	Everyday essential !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
5	Crystal Light Pure Tropical Blend	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/(n\\n))   (n\\n)[((n\\n)/(n\\n))   (n\\n)]]]
5	Crystal light pure	n[n[n[(n/n)   n]] (n\\n)[(s\\n)]]
4	Pleasant refreshing mix	n[(n/n)   n[(n/n)   n]]
3	Okay but not Cake Mate	s[(s/s)   s[(s/s)   s[s[(s/n)   n[n]] (s\\s)]]]
2	Got the job done	(s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n[(n/n)   n]] (s\\n)]
5	Exactly what I wanted	n[(n/n)   n[(n/(s/n))   (s/n)[(s/(s\\n))[n] ((s\\n)/n)]]]
5	Rainbow jimmies	n[(n/n)   n]
5	Perfect for our cupcakes !	(s\\n)[(s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n]]] punc]
5	Great Looking !	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] punc]
5	Pink Sprinkles	n[(n/n)   n]
5	Its a light purple	(s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]
5	Great Price and Delicious sprinkles ....	n[n[n[n[(n/n)   n]] (n\\n)[conj   n[n[(n/n)   n]]]] punc]
5	Classic Jimmies !	n[n[n[(n/n)   n]] punc]
3	Not my favorite tasting jimmies	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
5	These Are Great !	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)]] punc]
5	AESTHETICALLY PLEASING~~~~SPRINKLES !	(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   punc]]
5	healthy snacks	n[(n/n)   n]
5	Iodine - Tastic !	n[n[n[n[n   punc] (n\\n)]] punc]
5	Kelping my thyroid	(s\\n)[((s\\n)/n)   n[(n/n)   n]]
5	Great food supplement	n[(n/n)   n[(n/n)   n]]
3	A bit crunchy .	(s\\n)[(s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n] (s\\n)] punc]
2	Maine Coast Kelp Granules	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
5	These cakes are great	s[n[(n/n)   n] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
1	Lemon Zest	n[(n/n)   n]
5	Got lemons .... make toothpaste ?	(s\\n)[(s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n[n]] punc] (s\\n)[((s\\n)/n)   n[n]]] punc]
5	Super yum !	n[n[n[(n/n)   n]] punc]
4	Hershey Kisses	n[(n/n)   n]
5	Nalewka Babuni	n[(n/n)   n]
4	Tasty but high priced	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]
1	NOT SOUR	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	This is a great snack food	s[n   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]
5	Had To Tell You ...	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n]]] punc]
3	Still contains artificial sweetener	(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
3	I 've had better ...	s[s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]] punc]
5	I really love the taste	s[n   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[(n/n)   n]]]]
1	No Good !	n[n[(n/n)   n] punc]
2	Very Bland	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
5	Good soda - made with Truvia	n[n[n[n[(n/n)   n]] punc] (n\\n)[(s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]]
1	Unconsumable	n  
4	good for busy days	(s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]
5	This one is my favorite !	s[s[n[(n/n)   n] (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
5	Good but spicey !	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[conj   (s\\n)]] punc]
5	love	n  
2	Good but too much MSG	n[(n/n)[(n/n)   ((n/n)\\(n/n))[conj   (n/n)[((n/n)/(n/n))   (n/n)]]] n]
2	fair to good	(s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]
5	Outstanding bottled water	n[(n/n)   n[(n/n)   n]]
5	Does something	(s/n)[((s/n)/n)   n]
5	best flavor !	n[n[n[(n/n)   n]] punc]
5	Nutritiously Flavorful	(s\\n)[((s\\n)/(s\\n))   (s\\n)]
4	Olive Oil ...	n[(n/n)   n[n   punc]]
4	Finally ... Irish food !	n[(n/n)[(n/n)   punc] n[n[n[(n/n)   n]] punc]]
5	Mom 's Favorite	n[(n/n)[n[n] ((n/n)\\n)] n]
